,address_column_name,ciudad
3847,,CAVAS
3848,,CAVIAL
3849,,CAVIS
3850,,CAVOS
3851,,CAVOVEC
3852,,CAVTAT
3853,,CAWAIFET
3854,,CAZIN
3855,,CAZMA
3856,,CBNENOVOC
3857,,CCICINA
3858,,CE POVAN
3859,,CEAREA
3860,,CEASARIE
3861,,CECHOVICE
3862,,CECKEREK
3863,,CECNIJCA
3864,,CEFAREE
3865,,CEGLI
3866,,CEGLJI
3867,,CEHIM
3868,,CEHOVCI
3869,,CEHOVEC
3870,,CEJE
3871,,CEKIN
3872,,CEKLIC
3873,,CEKLICI
3874,,CEKOVIC
3875,,CELA
3876,,CELEBIC
3877,,CELEBNICI
3878,,CELFE
3879,,CELIJIE
3880,,CELJA
3881,,CELJARI
3882,,CELJE
3883,,CELJERO
3884,,CELLINAK
3885,,CELOPOCI
3886,,CELOVEC
3887,,"CELSA, DALM."
3888,,"CELSA, DALMACIA"
3889,,CELSE
3890,,CELYE
3891,,CEMERAK
3892,,CEMERENCA
3893,,CEMERNICA
3894,,CEMSE
3895,,CENANO
3896,,CENAVLJE
3897,,CENAYA
3898,,CENBIBA
3899,,CENEJ
3900,,CENGEKOY
3901,,CENIC
3902,,CENIVEK
3903,,CENJA
3904,,CENTA
3905,,CENTIBAD
3906,,CENTIBE
3907,,CENTIBRE
3908,,CENTIGRAT
3909,,CENTINJE
3910,,CENTRAL
3911,,CEP
3912,,CEPALOVAC
3913,,CEPCA
3914,,CEPIC
3915,,CEPILCUCE
3916,,CEPIM
3917,,CEPIN
3918,,CEPINA
3919,,CEPINCI
3920,,CEPINDI
3921,,CEPINEI
3922,,CEPLJE
3923,,CEPLJINCI
3924,,CEPOVAN/SLOV
3925,,CEPTINA
3926,,CERALIE
3927,,CEREKNICA
3928,,CERELJE
3929,,CERESTANE
3930,,CEREVIC
3931,,CERFET KAHLE
3932,,CERIC
3933,,CERIJE
3934,,CERJC
3935,,CERJE
3936,,CERJE NEBOJSE
3937,,CERKIJE
3938,,CERKJLE
3939,,CERKLJE
3940,,CERKNO
3941,,CERKOVIA
3942,,CERKWENIK
3943,,CERKWINA
3944,,CERMA
3945,,CERMANA
3946,,CERMOSNICE
3947,,CERMOSNJICI
3948,,CERNA
3949,,CERNANTI
3950,,CERNAUTI
3951,,CERNE
3952,,CERNET
3953,,CERNI
3954,,CERNI VRH
3955,,CERNIC
3956,,CERNICE
3957,,CERNIK
3958,,CERNIKA
3959,,CERNIVAC
3960,,CERNOMELJ
3961,,CERNOVAR
3962,,CERNOVITZ
3963,,CERONI
3964,,CERONKA
3965,,CEROVAC
3966,,CEROVICA
3967,,CEROVIZE
3968,,CEROVNIK
3969,,CEROVO
3970,,CERQUENIZZA
3971,,CERSEREIA
3972,,CERSZOLLOS
3973,,CERVENCA
3974,,CERVENCA SOMBOR
3975,,CERVENGA
3976,,CERVENKA
3977,,CERVENKE
3978,,CERWENKA
3979,,CERWOR
3980,,CERYE
3981,,CES(INC.)
3982,,CESAIE
3983,,CESAR(INC)
3984,,CESARA
3985,,CESARAE
3986,,CESARCE
3987,,CESARCEA
3988,,CESARCI
3989,,CESARE
3990,,CESAREA
3991,,CESAREC
3992,,CESAREE
3993,,CESAREI
3994,,CESAREL
3995,,CESAREO
3996,,CESARES
3997,,CESARI
3998,,CESARIA
3999,,CESARIC
4000,,CESARICA
4001,,CESARIE
4002,,CESARIEN
4003,,CESARION
4004,,CESARIS
4005,,CESARO
4006,,CESARRE
4007,,CESAVEE
4008,,CESCREG
4009,,CESEAREN
4010,,CESLJAKOVAC
4011,,CESME
4012,,CESNE
4013,,CESNICE
4014,,CESNIVK
4015,,CESNJICE
4016,,CESOINICA
4017,,CESORIE
4018,,CESPOLI
4019,,CESSARIA
4020,,CESTA
4021,,CESTEREC
4022,,CESTEREG
4023,,CESTEREK
4024,,CESTEREO
4025,,CESTERK
4026,,CESURIE
4027,,CESVINICA
4028,,CETARE
4029,,CETAT
4030,,CETIGNE
4031,,CETINGE
4032,,CETINGRAD
4033,,CETINIE
4034,,CETINIS
4035,,CETINJE
4036,,CETINJO
4037,,CETINSKI
4038,,CETNIGRAD
4039,,CETTIGNA
4040,,CETTIGNE
4041,,CETTIGNO
4042,,CETTIJE
4043,,CETTIN
4044,,CETTINGE
4045,,CETTINIE
4046,,CETTISNE
4047,,CEVAREL
4048,,CEVARIA
4049,,CEVERO
4050,,CEVO
4051,,CEZARIA
4052,,CEZARIE
4053,,CEZERWENKEN
4054,,CFAREMAY
4055,,CFUTAKIA
4056,,CHAABAB
4057,,CHAATR
4058,,CHABAB
4059,,CHABATLIE
4060,,CHACH
4061,,CHACPOUR
4062,,CHACUAIFAT
4063,,CHADER
4064,,CHADIR
4065,,CHADRA
4066,,CHADUS
4067,,CHADZIN
4068,,CHAERA
4069,,CHAGHAN
4070,,CHAHANIH
4071,,CHAHPEUR
4072,,CHAHTOUL
4073,,CHAIHDARE
4074,,CHAINI
4075,,CHAKA
4076,,CHAKER
4077,,CHALAP
4078,,CHAM
4079,,CHAMAS
4080,,CHAMESTAR
4081,,CHAMP
4082,,CHAMS
4083,,CHANACH
4084,,CHANAK
4085,,CHANINE
4086,,CHANOVIC
4087,,CHAPTIEME
4088,,CHAPTINE
4089,,CHAPZ
4090,,CHAR
4091,,CHARAN
4092,,CHARBIE
4093,,CHARBO
4094,,CHARFE
4095,,CHARIFE
4096,,CHARKOV
4097,,CHARLEVILLE
4098,,CHARLILA
4099,,CHARNOW
4100,,CHARTOUN
4101,,CHASAM
4102,,CHATARINA
4103,,CHATERINA
4104,,CHATINE
4105,,CHATRA
4106,,CHAVALAYA
4107,,CHAVES
4108,,CHAZA
4109,,CHAZIR
4110,,CHAZZI
4111,,CHBAT
4112,,CHBUBIJE
4113,,CHEAB
4114,,CHEBA
4115,,CHEBAA
4116,,CHEBANIE
4117,,CHEBHA
4118,,CHEC-TABA
4119,,CHECHIM
4120,,CHECKA
4121,,CHECKE
4122,,CHECOVINA
4123,,CHEDERA
4124,,CHEHEVIC
4125,,CHEHIM
4126,,CHEHIR
4127,,CHEHOUAN
4128,,CHEIK JABA
4129,,CHEIK MOHAMAD
4130,,CHEIK SAAD
4131,,CHEIK SAED
4132,,CHEIK-TRTOUS
4133,,CHEIKH SAAD
4134,,CHEIKI- SAAD
4135,,CHEIKSAAD
4136,,CHEKA
4137,,CHEKHTABA
4138,,CHEKKA
4139,,CHEKLY
4140,,CHELCA
4141,,CHELM
4142,,CHEMESTAR
4143,,CHEMESTER
4144,,CHEMESTOR
4145,,CHEMNITZ
4146,,CHERGA
4147,,CHEROANA
4148,,CHERUM
4149,,CHETIFA
4150,,CHETINE
4151,,CHEUE
4152,,CHEUF
4153,,CHI MAISSE
4154,,CHIAB
4155,,CHIACH
4156,,CHIAH
4157,,CHIAK
4158,,CHIAK BAABDA
4159,,CHIANI
4160,,CHICHAN
4161,,CHIEJ
4162,,CHIEN
4163,,CHIERNIK
4164,,CHIESTAR
4165,,CHIETI
4166,,CHIHA
4167,,CHIHL MAHAME
4168,,CHIHUAHUA
4169,,CHILICHIA
4170,,CHILISEN
4171,,CHILNA
4172,,CHILOE
4173,,CHIN
4174,,CHINE
4175,,CHINO CHANGHAI
4176,,CHINO CHINGKING
4177,,CHINO CHUNGKING
4178,,CHINO HUHEDO
4179,,CHINOHUHEDO
4180,,CHIO
4181,,CHIONEO FATI
4182,,CHIRA
4183,,CHISHINOV
4184,,CHISME
4185,,CHISTAJNE
4186,,CHITA SIBERIS
4187,,CHIUMBLA
4188,,CHIWA
4189,,CHIYA
4190,,CHKALCO
4191,,CHLOUSIK
4192,,CHMALIAT
4193,,CHMESTAR
4194,,CHOCATHIE
4195,,CHOCUIFET
4196,,CHODIN
4197,,CHONACHEDAT
4198,,CHONCIFAT
4199,,CHONEIFAT
4200,,CHONERFAT
4201,,CHONPLAYA
4202,,CHOQUA
4203,,CHORUN
4204,,CHOSSROVA
4205,,CHOSTA
4206,,CHOT
4207,,CHOUAIFAT
4208,,CHOUAIHDATE
4209,,CHOUAIHDE
4210,,CHOUAIR MATEN
4211,,CHOUBIK
4212,,CHOUCIFAT
4213,,CHOUCIR
4214,,CHOUEIFAT
4215,,CHOUF
4216,,CHOUFAD
4217,,CHOUIAFAT
4218,,CHOUIT
4219,,CHOUPLAJA
4220,,CHOUPLAYA
4221,,CHOURIR
4222,,CHOURITE
4223,,CHOUSIFAT
4224,,CHOWATA
4225,,CHOYLEK
4226,,CHRANI
4227,,CHRANISCHP FELD
4228,,CHRAZIN
4229,,CHREIFFAT
4230,,CHRID
4231,,CHRIDSKI
4232,,CHRIN
4233,,CHRISCHO
4234,,CHROPIN
4235,,CHROUN
4236,,CHUFFAT
4237,,CHUPLAYA
4238,,CHUPLYAJA
4239,,CHUREIFFAT
4240,,CHURUM
4241,,CHURUN
4242,,CHUY
4243,,CHVELOVICE
4244,,CIAKOVE
4245,,CIANACIALI
4246,,CIAPOLIZZI
4247,,CIBENIK
4248,,CICE
4249,,CICKA
4250,,CICRINA
4251,,CICRINE
4252,,CID
4253,,CIDAL
4254,,CIERINA
4255,,CIESLACOFICE
4256,,CIGEL
4257,,CIGLENA
4258,,CIGLENIK
4259,,CIGLINK
4260,,CIKORA
4261,,CIKVENICA
4262,,CILICIA
4263,,"CILICIE, KILLIS"
4264,,CILICIEN
4265,,CILIEIA
4266,,CILIPI
4267,,CILISIE
4268,,CILLI
4269,,CILLI ESLOVENIA
4270,,CIM
4271,,CIMA
4272,,CINAR
4273,,CINCINAT
4274,,CIP
4275,,CIREE
4276,,CIRITEZ
4277,,CIRJACIR
4278,,CIRKINA
4279,,CIRKVENICA
4280,,CIRNI VRH
4281,,CIRSLEJE
4282,,CIRTA
4283,,CISARCE
4284,,CISE
4285,,CISKIK
4286,,CISLA
4287,,CISLUK
4288,,CISSE
4289,,CISTA
4290,,CISTE
4291,,CITIA
4292,,CITLUK
4293,,CIVTA
4294,,CJAKOVO
4295,,CKRUSEULIC
4296,,CLADIE
4297,,CLAVICANI
4298,,CLAVINA
4299,,CLEI
4300,,CLELOLIEC
4301,,CLEMIZ
4302,,CLEVENI
4303,,CLINA
4304,,CLIO
4305,,CLIPE
4306,,CLODIVO
4307,,CLOGONJ
4308,,CLOSTAR
4309,,CLOUD BAQUIA
4310,,CLOZAN
4311,,CLUJ
4312,,CNILCACNICA
4313,,CNOPLJ
4314,,CO(INC.)OPLA
4315,,COBAS
4316,,COCLOWA
4317,,CODESIC
4318,,CODROIPO
4319,,COFFIE
4320,,COGRINA
4321,,COKA
4322,,COKAT
4323,,COKE
4324,,COKOVA
4325,,COKOVEC
4326,,COL (ESLOVENIA)
4327,,"COL, (LJUBLJANA)"
4328,,COLINES
4329,,COLIUS
4330,,COLLONGES
4331,,COLNARJE
4332,,COLORADO
4333,,COLPRI VIPAVI
4334,,COLUT
4335,,COMAJA
4336,,COMASZOW
4337,,COMENO
4338,,COMERNIAI
4339,,COMIGA
4340,,COMISA
4341,,COMO
4342,,COMPLE
4343,,CONA
4344,,CONAKA
4345,,CONCANICA
4346,,CONCHANITZA
4347,,CONEPLA
4348,,CONIA
4349,,CONIA(INC.)
4350,,CONJABISTRICA
4351,,CONJIA
4352,,CONNSTANTINOPLA
4353,,CONOPJLE
4354,,CONOPLIJA
4355,,CONOPLJA
4356,,CONOPLJE
4357,,CONOU
4358,,CONOW
4359,,CONS.
4360,,CONS/PLE
4361,,CONSBA
4362,,CONSKE
4363,,CONSTANINOPLA
4364,,CONSTANIPOLE
4365,,CONSTANT
4366,,CONSTANT.
4367,,CONSTANTI
4368,,CONSTANTI.
4369,,CONSTANTIN
4370,,CONSTANTIN.
4371,,CONSTANTINE
4372,,CONSTANTINIPLE
4373,,CONSTANTINO
4374,,CONSTANTINO'LE
4375,,CONSTANTINO.
4376,,CONSTANTINOLPLA
4377,,CONSTANTINOP
4378,,CONSTANTINOP.
4379,,CONSTANTINOPEL
4380,,CONSTANTINOPKL
4381,,CONSTANTINOPL
4382,,CONSTANTINOPLA
4383,,CONSTANTINOPLE
4384,,CONSTANTINOPLEI
4385,,CONSTANTINOPLENO
4386,,CONSTANTINOPLES
4387,,CONSTANTINOPLI
4388,,CONSTANTINOPO
4389,,CONSTANTINOPOL
4390,,CONSTANTINOPOLI
4391,,CONSTANTINOPOLIS
4392,,CONSTANTINOP[LA
4393,,CONSTANTINOVA
4394,,CONSTANTIPLE
4395,,CONSTANYTINOPLE
4396,,CONSTATINOPEL
4397,,CONSTATINOPLA
4398,,CONSTATINOPLE
4399,,CONSTENTINO.
4400,,CONSTENTINOPLE
4401,,CONSTINOPLE
4402,,CONSTNTIN
4403,,CONTANSTINOPLA
4404,,CONTANTIN
4405,,CONTANTINO.
4406,,CONTANTINOPLA
4407,,CONTANTINOPLE
4408,,CONTANTINOPOLI
4409,,CONTCHANI(INC)
4410,,CONTCHANITZE
4411,,CONTSNATINOPLE
4412,,COPAN
4413,,COPENHAGEN
4414,,COPICI
4415,,COPINCI
4416,,COPINEC
4417,,COPNIVNIZA
4418,,COR. VRESINA
4419,,CORB ALI
4420,,CORBA
4421,,CORDENONS
4422,,CORENCA VAS TRATA
4423,,CORENJA VAS TRATA
4424,,CORER DVOR
4425,,COREV DOUR
4426,,COREVAS
4427,,CORICA
4428,,CORIDOS
4429,,CORNAT EL AMRA
4430,,CORNE
4431,,CORNET
4432,,CORNET CHAHONA
4433,,CORNET CHEHUAN
4434,,CORNET EL HAURA
4435,,CORNI IG
4436,,CORNIGOFF
4437,,CORNJA
4438,,CORNJE
4439,,CORNJESELO
4440,,CORNJI BAKINCI
4441,,CORUNA
4442,,CORUÑA
4443,,COS/POLI
4444,,COSARICA
4445,,COSCELUZU
4446,,COSELJARI
4447,,COSENZA
4448,,COSETRIANO
4449,,COSICE
4450,,COSNTANTINOPLE
4451,,COSOVIHUG
4452,,COSPELI
4453,,COSPIE
4454,,COSPILO
4455,,COSPOLI
4456,,COSSI
4457,,COSTALIC
4458,,COSTANIAVAZ
4459,,COSTANICA
4460,,COSTANIZZA
4461,,COSTANOPOLI
4462,,COSTANTIN
4463,,COSTANTIN.
4464,,COSTANTINO
4465,,COSTANTINOP
4466,,COSTANTINOP.
4467,,COSTANTINOPL
4468,,COSTANTINOPLA
4469,,COSTANTINOPLE
4470,,COSTANTINOPLI
4471,,COSTANTINOPOL
4472,,COSTANTINOPOLE
4473,,COSTANTINOPOLES
4474,,COSTANTINOPOLI
4475,,COSTANTINO`LOA
4476,,COSTINEK
4477,,COTORIBA
4478,,COTTIGNO
4479,,COUCHERI
4480,,COUMBAO
4481,,COURA
4482,,COURBINAVO
4483,,COURDOUS
4484,,COUSBA
4485,,COVAC
4486,,COVIC
4487,,COVICI
4488,,COZNA
4489,,CR(HOJA ROTA)
4490,,CRA
4491,,CRABERGE
4492,,CRABERK
4493,,CRABOVAC
4494,,CRACAE
4495,,CRACEVO
4496,,CRACOVIA
4497,,CRAHOVO
4498,,CRAJA
4499,,CRAKVENICA
4500,,CRAMELJ
4501,,CRASAC
4502,,CRASNA
4503,,CRASSIZA
4504,,CRATONCI
4505,,CRECHEVICE
4506,,CRECKVENCIA
4507,,CREENJEVEC
4508,,CREMCOVIC
4509,,CREMUSINCE
4510,,CREMUSNICA
4511,,CREMUSNIZA
4512,,CRENKA
4513,,CREOAZIA
4514,,CRESEVO
4515,,CRESJEVER
4516,,CRESNJEVEC
4517,,CRESNJOVEC
4518,,CRESNJOVIE
4519,,CRESPE
4520,,CRESPO
4521,,CRESUJEVEC
4522,,CRETA
4523,,CREVENKA
4524,,CRI ZVENICA
4525,,CRIACIA
4526,,CRIBCIVENVA
4527,,CRICE
4528,,CRICVENICA
4529,,CRICVENICOR
4530,,CRIEVENICA
4531,,CRIHNENICA
4532,,CRII VRII
4533,,CRIJEDOR
4534,,CRIJIDOR
4535,,CRIKESICA
4536,,CRIKNEPRICA
4537,,CRIKOVENICA
4538,,CRIKOVENIKA
4539,,CRIKOVIA
4540,,CRIKSENICE
4541,,CRIKVEHICA
4542,,CRIKVEINOA
4543,,CRIKVELICA
4544,,CRIKVENCA
4545,,CRIKVENICA
4546,,CRIKVENICE
4547,,CRIKVENICH
4548,,CRIKVENIKA
4549,,CRIKVENIZA
4550,,CRIKVERICA
4551,,CRIKVINICA
4552,,CRIKVONICA
4553,,CRILBENICA
4554,,CRILENEVIC
4555,,CRIMEA
4556,,CRIMKENTCA SLATINA
4557,,CRINJA
4558,,CRINNECA
4559,,CRINVENICU
4560,,CRIVAK
4561,,CRIVELENSNCA
4562,,CRIVENICA
4563,,CRIVERH
4564,,CRIZVENIA
4565,,CRIZVENICA
4566,,CRKOEMBOBR
4567,,CRKVA
4568,,CRKVENICA
4569,,CRMOSNJICE
4570,,CRNA
4571,,CRNA VLAST
4572,,CRNAC (ESLOVENIA)
4573,,CRNAVES
4574,,CRNCARI
4575,,CRNI DABAR
4576,,CRNI POTOK/SLOV.
4577,,CRNI VRH
4578,,CRNI VRK
4579,,CRNIA
4580,,CRNICE
4581,,CRNICI
4582,,CRNILUG
4583,,CRNINISK
4584,,CRNIVEC
4585,,CRNIVH-DRIA
4586,,CRNJA
4587,,CRNOMELJ
4588,,CRNOMELY
4589,,CRNOPOVCI
4590,,CRNOSNJICE
4591,,CRNUCE
4592,,CROACIA
4593,,CROACIA  MITROVICA
4594,,CROACIA ARBANASI
4595,,CROACIA BAJAGIC
4596,,CROACIA BERESANE
4597,,CROACIA BJELOVAR
4598,,CROACIA BREZNICKI HUM
4599,,CROACIA BRLOG
4600,,CROACIA BROD
4601,,CROACIA CITLUK
4602,,CROACIA CRNI GABAR
4603,,CROACIA DARUVAR
4604,,CROACIA DIVOSEVCI
4605,,CROACIA DONJA BISTRA
4606,,CROACIA DRAGONJA
4607,,CROACIA DUBRAVA
4608,,CROACIA FIUME
4609,,CROACIA GOSPIC
4610,,CROACIA HADAVAC
4611,,CROACIA JABLANAC
4612,,CROACIA KLOBUK
4613,,CROACIA KOPRIVNICA
4614,,CROACIA KRALJEVICA
4615,,CROACIA LIVNO
4616,,CROACIA M GRADISKA
4617,,CROACIA MODRUS
4618,,CROACIA MUNE
4619,,CROACIA NOVA GRADISKA
4620,,CROACIA NOVA PAKA
4621,,CROACIA NOVI
4622,,CROACIA ORIOVAC
4623,,CROACIA PETROVO SELO
4624,,CROACIA PRESPA
4625,,CROACIA SAMOBOR
4626,,CROACIA SELNCI
4627,,CROACIA SMILJAN
4628,,CROACIA SV KLARA
4629,,CROACIA SV. JURAJ NA BRIEGU
4630,,CROACIA TOMAS
4631,,CROACIA TRAYNIK
4632,,CROACIA TURKOVIC
4633,,CROACIA VRBNIK
4634,,CROACIA VUGLAVEC
4635,,CROACIA ZADAR
4636,,CROACIA ZAGREB
4637,,CROACIA ZEPCE
4638,,CROACIA ZLATAR
4639,,CROACIA- DALMACIA
4640,,CROASIA
4641,,CROATA
4642,,CROATIA
4643,,CROATIA ARBANASI
4644,,CROATIA BAKAR
4645,,CROATIA BRUSANE
4646,,CROATIA BRUSANI
4647,,CROATIA BUGOJNO
4648,,CROATIA CRICKVENICA
4649,,CROATIA GUNJA
4650,,CROATIA KREKA
4651,,CROATIA KRIZEVCI
4652,,CROATIA KRNDIJA
4653,,CROATIA MALVE
4654,,CROATIA MOSTAR
4655,,CROATIA OSIJEK
4656,,CROATIA POTOK
4657,,CROATIA ROGASKA SLATIRA
4658,,CROATIA SISAK
4659,,CROATIA SLAV
4660,,CROATIA SR. KARLOVCI
4661,,CROATIA TAMARINI TEMERIN
4662,,CROATIA VLATKOVAC
4663,,CROATIA VRBANJA
4664,,CROATIEN
4665,,CROAVIA
4666,,CROAZIA
4667,,CROAZIA GORYAKOVO
4668,,CROCIA
4669,,CROCIA BROD
4670,,CROENI
4671,,CROENKA
4672,,CROHOTE
4673,,CROIC LUKA
4674,,CROMELJ
4675,,CRONSOVCI
4676,,CROSUPLJE
4677,,CROVAC
4678,,CRUA GORA
4679,,CRUABARA
4680,,CRUCHIJE
4681,,CRUENKA
4682,,CRUILUG
4683,,CRUJA
4684,,CRUMISSE
4685,,CRUOGORCI
4686,,CRUOMELJ
4687,,CRUSEULJE
4688,,CRUSEVELJE
4689,,CRUSKA
4690,,CRUTI
4691,,CRV
4692,,CRVANKA
4693,,CRVEGNI GRM
4694,,CRVEN
4695,,CRVENHA
4696,,CRVENI
4697,,CRVENI GERN
4698,,CRVENICA
4699,,CRVENIGRM
4700,,CRVENIGUN
4701,,CRVENKA
4702,,CRVENTSA
4703,,CRVOBIDA
4704,,CSAVOLNY
4705,,CSAVOS
4706,,CSERVENKA
4707,,CSERVENKA BACSKA
4708,,CSESSIE
4709,,CSIJEK
4710,,CSJCH
4711,,CSJEK
4712,,CSJIEK
4713,,CSOJNIK
4714,,CSORNA
4715,,CSUROG
4716,,CTOK
4717,,CUALI
4718,,CUBA
4719,,CUBAY
4720,,CUBINEC
4721,,CUCA
4722,,CUCE
4723,,"CUCHICHI, DALM."
4724,,CUCICI
4725,,CUDROVEC
4726,,CUFRA
4727,,CUGOVAC
4728,,CUKOBEK
4729,,CUKOBVEK
4730,,CUKOVAC
4731,,CUKOVEK
4732,,CUMA DELM
4733,,CUNEO
4734,,CUNIS
4735,,CUNJA
4736,,CUPE
4737,,CUPINOVO
4738,,CUPRIA
4739,,CUPRIJA
4740,,CURA
4741,,CURAPA
4742,,CURIBA
4743,,CURIG
4744,,CURILATZ
4745,,CURILE
4746,,CURING
4747,,CURLA
4748,,CURROLA
4749,,CURSOLA
4750,,CURUG
4751,,CURUGA
4752,,CURUN
4753,,CURUY
4754,,CURZELA
4755,,CURZOLA
4756,,CURZOLE
4757,,CUSPEREK
4758,,CUSPERK
4759,,CUTAGIA
4760,,CUTEROUN
4761,,CVABOVAC
4762,,CVALJINA
4763,,CVELKOVIC
4764,,CVETKOVIC
4765,,CWENKA
4766,,CYDELENZA
4767,,CYDELENZE
4768,,CYNOBRDO
4769,,CYPLA
4770,,CYPRUS
4771,,CZALJ
4772,,CZARIGOR
4773,,CZARNOWITZ
4774,,CZERNOVITZ
4775,,CZERNOWITZ
4776,,CZIGAGO
4777,,CZIKERNICA
4778,,CZIKVENICA
4779,,CZUPLIA
4780,,CZVERNIGRM
4781,,D-KOZIUJ
4782,,D-MECHAYEKH
4783,,D.
4784,,D. CERNA
4785,,D. HUMAC
4786,,D. HUMEC
4787,,D. LENDAVA
4788,,D. M V. POLJU
4789,,D. S. IVAN
4790,,D. SELA
4791,,D. SELO
4792,,D. SPLIT
4793,,D. VELEANJA
4794,,D.-RUHRORT
4795,,D.BITINIA
4796,,D.EL KAMAR
4797,,D.M. V. POLJU
4798,,D.M.V.PLJU
4799,,DA(ILEG)
4800,,DA(INC.)
4801,,DABAR
4802,,DABCEVICA
4803,,DABECHE
4804,,DABECKA
4805,,DABEI
4806,,DABICE
4807,,DABLJE
4808,,DABORIS
4809,,DABRAVCANI
4810,,DABROVINICH
4811,,DACOUN
4812,,DADDE
4813,,DAERTYM
4814,,DAGHER
4815,,DAGOPOLJE
4816,,DAHACI
4817,,DAHAR EL MICH
4818,,DAHARDADO
4819,,DAHE BIATRA
4820,,DAHEI
4821,,DAHEL
4822,,DAHER
4823,,DAHER BATRE
4824,,DAHER BIATRA
4825,,DAHER MAHILE
4826,,DAHER MATAR
4827,,DAHER-MECHERFE
4828,,DAHNACIA
4829,,DAHR
4830,,DAHR BIATRA
4831,,DAHR BSITI
4832,,DAHR MATRA
4833,,DAHR MATRO
4834,,DAHR VAZIDIE
4835,,DAHR-MICHER.
4836,,DAIDET
4837,,DAIER ATTIEH
4838,,DAIMATKA
4839,,DAIR ATHIE
4840,,DAIR EL AMAR
4841,,DAIR EL KAMAR
4842,,DAIR-EL RAMAR
4843,,DAIRONI
4844,,DAIROUME
4845,,DAJI
4846,,DAKAR
4847,,DAKEO
4848,,DAKOVAC
4849,,DAKOVICA
4850,,DAKOVO
4851,,DAKOW
4852,,DAL EL RAMAN
4853,,DAL MARCIA
4854,,DAL.
4855,,DALABASSE
4856,,DALAMACIA
4857,,DALAMCIA
4858,,DALAMTIA
4859,,DALAZIA
4860,,DALCOVO
4861,,DALEDRH
4862,,DALEJOWAS
4863,,DALI
4864,,DALIJA
4865,,DALJ
4866,,DALJE
4867,,DALLJI
4868,,DALMACIA
4869,,DALMACIA DNIN
4870,,DALMACIA DUBROVNIK
4871,,DALMACIA HVAR
4872,,DALMACIA IMOTSKI
4873,,DALMACIA JANJINA
4874,,DALMACIA KOMIZA
4875,,DALMACIA MILNA
4876,,DALMACIA OPUZEN
4877,,DALMACIA OREBIC
4878,,DALMACIA OSOBJAVA
4879,,DALMACIA PAG
4880,,DALMACIA PASICINA
4881,,DALMACIA PISICINA
4882,,DALMACIA PUCISCA
4883,,DALMACIA PUTNIKOVIC
4884,,DALMACIA SIBENIK
4885,,DALMACIA SPLIT
4886,,DALMACIA STANKOVIC
4887,,DALMACIA STARIGRAD
4888,,DALMACIA STON
4889,,DALMACIA TROGIR
4890,,DALMACIA VELALUKA
4891,,DALMACIA VIS
4892,,DALMACIA VISOKA
4893,,DALMACIA ZADAR
4894,,DALMACIC
4895,,DALMACIJA
4896,,DALMACIN
4897,,DALMACIO
4898,,DALMACYA
4899,,DALMARIE
4900,,DALMASIA
4901,,DALMAT
4902,,DALMATA
4903,,DALMATIA
4904,,DALMATICA
4905,,DALMATIE
4906,,DALMATIEN
4907,,DALMATIER
4908,,DALMATIN
4909,,DALMATIO
4910,,DALMAZA
4911,,DALMAZIA
4912,,DALMAZIA JANJINA
4913,,DALMAZIA UGLJAN
4914,,DALMESIA
4915,,DALSARKO
4916,,DALY
4917,,DAMA
4918,,DAMACIA
4919,,DAMAICO
4920,,DAMAIS
4921,,DAMAITA
4922,,DAMANO
4923,,DAMANS
4924,,DAMARCAS
4925,,DAMAS
4926,,DAMAS.
4927,,DAMASC
4928,,DAMASCAS
4929,,DAMASCIO
4930,,DAMASCO
4931,,DAMASCOS
4932,,DAMASCUS
4933,,DAMASEUS
4934,,DAMASIA
4935,,DAMASKUS
4936,,DAMASO
4937,,DAMASSO
4938,,DAMATIA
4939,,DAMAUR EL CH.
4940,,DAMELIS
4941,,DAMELJ
4942,,DAMES
4943,,DAMIEUN
4944,,DAMMAS
4945,,DAMONYA
4946,,DAMORD
4947,,DAMOS
4948,,DAMOUR
4949,,DAMOURS
4950,,DAMOUS
4951,,DAMS
4952,,DAMSARKO
4953,,DAMSUR
4954,,DAMVAR
4955,,DANA
4956,,DANABE
4957,,DANAVSLA
4958,,DANCANJE
4959,,DANCANJIE
4960,,DANCHITZ
4961,,DANE
4962,,DANEBE
4963,,DANGA-DUBRAWA
4964,,DANGERISAU
4965,,DANI
4966,,DANICOVGRAD
4967,,DANILGRAD
4968,,DANILODGRAD
4969,,DANILOGRAD
4970,,DANILOGRAF
4971,,DANILORGRAD
4972,,DANILOV GRAD
4973,,DANILOVGRAD
4974,,DANIVOGR.
4975,,DANIVOLGRASE
4976,,DANKORCI
4977,,DANKOVCE
4978,,DANKOVCI
4979,,DANKOVIC
4980,,DANKOVSI
4981,,DANO
4982,,DANOS
4983,,DANOVA
4984,,DANOVO
4985,,DANSARKO
4986,,DANTA
4987,,DANUBE
4988,,DANUBIO
4989,,DANUSIO
4990,,DAR ELIAS
4991,,DAR SOKOLOVAC
4992,,DARACUN
4993,,DARAOUN
4994,,DARAOUNI
4995,,DARAVA
4996,,DARAVAC
4997,,DARAYA
4998,,DARB EL SINN
4999,,DARBAEHTER
5000,,DARBELLA
5001,,DARBJTAR
5002,,DARDA
5003,,DARDANEL
5004,,DARDANELE
5005,,DARDANELLA
5006,,DARDANELLE
5007,,DARDANELLES
5008,,DARDANELLI
5009,,DARDANELOS
5010,,DARDARELLA
